ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Recidivism_Arrest_Year1,Recidivism_Arrest_Year2,Recidivism_Arrest_Year3,Training_Sample,Gang_Affiliated_Missing,Avg_Days_per_DrugTest_Missing,DrugTests_THC_Positive_Missing,DrugTests_Cocaine_Positive_Missing,DrugTests_Meth_Positive_Missing,DrugTests_Other_Positive_Missing
10127,M,BLACK,38-42,15,False,6.0,High,At least some college,3 or more,Drug,Less than 1 year,5,3,0,1,4,2,False,False,2,0,False,0,2 or more,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,22.33333333,0.166666672,0.0,0.0,0.0,1.0,2.0,False,True,False,True,False,1,0,0,0,0,0,0
10128,F,WHITE,28-32,17,True,8.0,High,Less than HS diploma,0,Other,Less than 1 year,5,3,0,3,1,2,False,True,1,0,False,0,1,False,False,True,False,False,True,True,True,False,True,True,False,0,0,0,1,23.046171433,0.140881254,0.000349072,,1.6e-08,0.648648649,1.0,True,True,True,False,False,0,1,1,1,1,1,1
10129,M,BLACK,23-27,20,False,5.0,,High School Diploma,0,Drug,Less than 1 year,6,0,0,2,2,0,False,True,1,2,False,0,2 or more,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,1,226.5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1,0,0,0,0,0,0
10130,M,BLACK,33-37,10,False,5.0,High,Less than HS diploma,0,Property,1-2 years,6,6 or more,0,5 or more,0,5 or more,False,False,1,3,True,3 or more,0,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0,0,96.081511018,,,0.003890101,0.003121859,0.0,0.0,False,True,True,False,False,0,0,1,1,1,1,1
10131,M,BLACK,23-27,22,False,9.0,Specialized,High School Diploma,0,Property,Less than 1 year,0,0,0,0,0,0,False,False,0,0,False,0,0,False,False,False,False,True,True,True,False,False,False,False,False,3,2,3 or more,1,70.2,0.200000003,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,1,0,0,0,0,0,0
10132,M,WHITE,43-47,15,False,6.0,High,High School Diploma,0,,1-2 years,10 or more,6 or more,0,5 or more,3,5 or more,False,False,3 or more,2,False,3 or more,1,True,False,False,False,True,True,False,False,False,False,False,False,4 or more,7,1,3 or more,15.61111111,0.111111112,0.0,0.111111112,0.0,1.0,3.0,False,True,True,False,False,1,0,0,0,0,0,0
10133,M,BLACK,23-27,20,True,9.0,Specialized,Less than HS diploma,0,Drug,More than 3 years,3,1,0,0,3,1,False,False,0,1,False,0,2 or more,False,False,False,False,False,True,True,False,False,True,False,True,4 or more,0,0,0,81.125,0.125,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1,0,0,0,0,0,0
10134,M,WHITE,23-27,17,False,9.0,Specialized,High School Diploma,3 or more,Violent/Non-Sex,Greater than 2 to 3 years,5,2,1,3,0,5 or more,False,False,2,3,False,2,0,False,False,False,True,False,True,True,False,False,False,False,False,0,0,0,3 or more,122.195072167,0.11209924,4.7237e-05,0.043565556,0.027429597,0.0,0.0,False,True,True,False,False,1,0,1,1,1,1,1
10135,M,WHITE,23-27,14,False,9.0,Specialized,At least some college,0,Property,1-2 years,7,4,0,1,4,5 or more,False,False,1,2,False,0,2 or more,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,3 or more,40.375,0.0,0.0,0.0,0.0,0.962848297,0.565402477,False,False,False,False,False,1,0,0,0,0,0,0
10137,M,BLACK,23-27,4,False,5.0,Standard,Less than HS diploma,3 or more,Violent/Non-Sex,1-2 years,4,0,1,0,0,3,False,False,0,0,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,274.5,0.0,0.0,0.0,0.0,0.117486339,0.332650273,False,True,True,False,False,1,0,0,0,0,0,0
10138,M,BLACK,23-27,6,True,8.0,High,High School Diploma,1,Property,Greater than 2 to 3 years,6,3,0,4,1,3,False,False,2,0,False,3 or more,0,False,False,False,False,True,False,True,True,False,True,False,True,4 or more,0,0,1,222.3333333,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,1,0,0,0,0,0,0
10139,M,BLACK,48 or older,4,False,1.0,Standard,At least some college,3 or more,Drug,More than 3 years,10 or more,0,0,4,0,5 or more,False,False,3 or more,0,False,1,0,True,False,False,True,False,False,False,False,False,False,False,False,0,2,0,0,70.7,0.0,0.050000001,0.0,0.0,0.391089109,0.25830976,False,False,False,False,False,1,0,0,0,0,0,0
10140,M,BLACK,33-37,22,True,5.0,Standard,High School Diploma,2,Drug,Less than 1 year,10 or more,6 or more,0,5 or more,4,5 or more,False,False,3 or more,4 or more,False,3 or more,2 or more,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,44.918139187,0.132930857,0.04405039,0.001841523,0.028293928,0.0,0.0,False,True,True,False,False,0,0,1,1,1,1,1
10141,M,WHITE,28-32,4,False,,High,At least some college,0,Other,1-2 years,10 or more,6 or more,2,5 or more,5 or more,5 or more,False,True,3 or more,4 or more,True,3 or more,0,True,False,True,False,True,False,False,True,False,False,False,False,3,0,0,2,44.501787825,0.085422965,1.3765e-05,0.004570331,0.009992993,1.0,2.0,False,True,True,False,False,0,0,1,1,1,1,1
10142,M,BLACK,23-27,19,False,9.0,Specialized,Less than HS diploma,2,Property,1-2 years,10 or more,0,1,5 or more,0,4,False,False,1,0,False,1,0,False,False,False,False,False,True,True,False,False,False,False,False,0,10 or more,0,0,756.0,0.0,0.0,0.0,0.0,0.031746032,0.24156746,True,True,True,False,False,0,0,0,0,0,0,0
10143,F,BLACK,28-32,20,True,9.0,Standard,At least some college,3 or more,Property,Less than 1 year,8,2,1,3,4,1,False,True,3 or more,2,True,2,2 or more,True,False,False,False,False,True,False,True,False,False,False,False,0,0,0,2,74.076046535,0.539003264,0.00131966,0.00039469,0.000935376,0.0,0.0,False,True,False,False,True,0,1,1,1,1,1,1
10144,M,BLACK,33-37,15,False,10.0,Specialized,At least some college,0,Property,More than 3 years,5,0,0,4,0,1,False,False,2,0,False,3 or more,0,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,2,90.0,0.0,0.0,0.0,0.0,0.044444444,1.352777778,False,True,True,False,False,0,0,0,0,0,0,0
10145,M,WHITE,48 or older,4,False,6.0,Specialized,At least some college,2,Violent/Non-Sex,1-2 years,6,5,1,0,1,2,False,False,0,2,False,0,0,False,False,False,False,False,True,False,True,True,False,False,False,0,10 or more,0,1,19.31818182,0.0,0.0,0.045454547,0.0,0.949411765,0.429705882,False,False,False,False,False,1,0,0,0,0,0,0
10146,M,BLACK,43-47,2,False,3.0,Standard,Less than HS diploma,3 or more,Drug,Less than 1 year,6,3,1,3,1,2,False,False,0,1,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,92.5,0.0,0.0,0.0,0.0,0.935135135,0.246790541,False,False,False,False,False,1,0,0,0,0,0,0
10147,M,WHITE,38-42,7,False,6.0,Standard,High School Diploma,1,Violent/Non-Sex,1-2 years,10 or more,6 or more,3 or more,5 or more,2,1,False,False,3 or more,2,True,3 or more,0,False,False,False,False,False,True,False,False,False,False,True,True,4 or more,1,0,3 or more,147.1666667,0.166666672,0.0,0.333333343,0.0,0.763306908,0.413646659,True,True,False,False,True,0,0,0,0,0,0,0
10148,M,BLACK,23-27,8,True,7.0,Specialized,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,False,True,0,0,True,0,0,False,False,True,False,False,False,True,False,True,True,False,False,0,10 or more,3 or more,0,47.75,0.5,0.0,0.0,0.0,0.293193717,1.0,False,True,True,False,False,1,0,0,0,0,0,0
10149,M,WHITE,38-42,8,False,9.0,Specialized,At least some college,2,Violent/Sex,More than 3 years,2,0,0,0,0,0,False,False,0,0,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3,10 or more,3 or more,0,15.19444444,0.0,0.0,0.0,0.0,0.202010969,0.333866545,True,False,False,False,False,1,0,0,0,0,0,0
10150,M,WHITE,43-47,3,False,4.0,Specialized,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,2,4,3 or more,0,1,0,False,False,1,0,True,0,0,False,False,False,False,True,True,True,True,False,False,False,False,0,5,0,0,98.33333333,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,1,0,0,0,0,0,0
10152,M,BLACK,38-42,11,False,1.0,Specialized,At least some college,3 or more,Violent/Non-Sex,More than 3 years,10 or more,5,3 or more,3,4,0,False,True,1,0,True,0,0,False,False,True,False,False,True,True,True,False,False,False,False,0,6,0,1,42.9,0.050000001,0.050000001,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,0,0,0,0,0
10153,M,BLACK,28-32,4,False,7.0,High,At least some college,1,Drug,More than 3 years,1,0,1,0,0,0,False,True,0,0,False,0,1,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,3 or more,461.5,0.0,0.0,0.0,0.0,0.366738895,0.395720477,False,True,False,False,True,1,0,0,0,0,0,0
10154,M,WHITE,43-47,3,False,6.0,High,Less than HS diploma,3 or more,Drug,1-2 years,4,6 or more,1,1,2,5 or more,True,False,1,4 or more,False,0,1,True,False,False,False,True,True,False,False,False,True,False,False,0,10 or more,3 or more,1,57.61538462,0.0,0.0,0.07692308,0.03846154,0.967957276,0.2438251,False,False,False,False,False,1,0,0,0,0,0,0
10155,M,WHITE,38-42,17,False,3.0,High,Less than HS diploma,3 or more,Other,Less than 1 year,10 or more,6 or more,3 or more,4,4,5 or more,True,True,0,4 or more,True,0,2 or more,False,False,True,False,False,True,True,True,False,True,False,False,3,0,0,0,94.0,0.090909094,0.0,0.090909094,0.0,0.247582205,0.353239845,False,True,True,False,False,0,0,0,0,0,0,0
10156,M,BLACK,28-32,18,False,8.0,High,High School Diploma,3 or more,Drug,1-2 years,3,0,0,0,2,1,False,True,1,0,False,0,2 or more,False,False,False,False,False,True,True,False,False,False,False,True,0,10 or more,0,1,25.875,0.0,0.0,0.0,0.0,1.0,0.882246377,False,True,False,True,False,1,0,0,0,0,0,0
10158,M,BLACK,28-32,18,False,8.0,High,Less than HS diploma,3 or more,,Less than 1 year,9,5,0,5 or more,2,2,False,True,0,1,False,2,2 or more,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,2,206.0,0.0,0.0,0.0,0.0,0.291262136,1.329793689,False,True,False,True,False,1,0,0,0,0,0,0
10159,M,BLACK,23-27,16,True,8.0,High,At least some college,3 or more,Property,Less than 1 year,6,1,0,3,0,4,False,True,1,1,False,2,0,False,False,True,False,True,False,True,False,False,False,False,False,0,0,0,0,31.823533297,,,0.000112433,0.118487568,0.0,0.0,False,True,True,False,False,1,0,1,1,1,1,1
10160,M,BLACK,23-27,5,True,7.0,High,High School Diploma,1,Property,1-2 years,8,4,1,2,4,3,False,True,3 or more,3,True,1,2 or more,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,0,80.14285714,0.0,0.0,0.0,0.0,0.803921569,0.651069519,True,False,False,False,False,1,0,0,0,0,0,0
10161,M,WHITE,28-32,17,False,8.0,High,Less than HS diploma,2,,Less than 1 year,8,6 or more,1,0,5 or more,5 or more,False,True,0,4 or more,False,0,2 or more,False,False,False,False,True,True,False,False,False,False,False,False,0,0,0,1,132.780997309,,0.017263311,0.003086615,0.026414503,0.0,0.0,False,True,True,False,False,0,0,1,1,1,1,1
10162,M,WHITE,38-42,22,True,5.0,Standard,High School Diploma,1,Drug,1-2 years,10 or more,6 or more,0,5 or more,4,5 or more,False,True,0,4 or more,False,2,1,False,False,True,False,False,True,False,False,False,False,True,False,1,3,0,2,120.8571429,0.142857149,0.0,0.142857149,0.0,0.912529551,0.863475177,False,True,False,True,False,1,0,0,0,0,0,0
10163,M,BLACK,28-32,20,False,6.0,Specialized,At least some college,3 or more,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,False,True,0,0,True,0,0,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,2,,0.162857806,,,0.000111707,0.216216216,0.329054054,False,True,True,False,False,1,0,1,1,1,1,1
10164,M,WHITE,23-27,15,True,10.0,Specialized,Less than HS diploma,3 or more,Property,Less than 1 year,5,4,1,4,1,2,True,False,2,4 or more,False,3 or more,1,False,False,False,False,False,True,False,False,False,True,True,False,4 or more,6,0,1,18.94444444,0.166666672,0.0,0.166666672,0.166666672,0.0,0.0,False,False,False,False,False,0,0,0,0,0,0,0
10165,M,WHITE,48 or older,17,False,3.0,Standard,Less than HS diploma,2,,1-2 years,7,2,0,0,5 or more,4,False,True,2,0,False,0,2 or more,True,False,False,True,False,True,True,False,False,False,False,False,1,0,0,3 or more,20.474931026,0.022845397,0.000411406,7e-09,0.007972034,1.0,2.0,False,True,True,False,False,1,0,1,1,1,1,1
10167,M,BLACK,23-27,6,False,6.0,High,At least some college,1,Violent/Non-Sex,More than 3 years,2,2,2,1,0,1,False,False,1,0,True,1,0,False,True,False,False,False,False,True,True,False,False,False,False,0,0,0,3 or more,,0.030769231,0.0,0.0,0.0,0.0,,False,False,False,False,False,1,0,1,0,0,0,0
10168,M,BLACK,28-32,3,False,6.0,High,At least some college,3 or more,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,False,False,0,0,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,290.493925758,0.099921878,0.000141948,0.0,0.000441945,0.540816327,1.331086006,False,False,False,False,False,0,0,1,1,1,1,1
10169,M,WHITE,28-32,20,False,7.0,Specialized,High School Diploma,0,Violent/Sex,More than 3 years,3,0,0,1,0,0,False,False,1,0,False,0,0,False,False,False,False,False,False,False,True,False,False,False,False,0,10 or more,0,1,101.25,0.0,0.0,0.0,0.0,0.771604938,0.901851852,False,True,False,False,True,1,0,0,0,0,0,0
10170,M,BLACK,38-42,12,False,4.0,Standard,At least some college,3 or more,Drug,More than 3 years,1,1,0,0,1,0,False,False,1,0,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False,4 or more,7,0,3 or more,36.71428571,0.047619049,0.0,0.0,0.0,0.749675746,0.473735409,False,True,False,False,True,1,0,0,0,0,0,0
10171,M,BLACK,28-32,20,False,9.0,Specialized,High School Diploma,3 or more,,1-2 years,10 or more,6 or more,1,3,4,4,False,False,3 or more,4 or more,True,1,2 or more,True,False,False,False,False,True,True,False,False,False,False,False,0,0,0,1,289.5,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,1,0,0,0,0,0,0
10172,F,WHITE,23-27,3,False,6.0,Standard,Less than HS diploma,1,Property,1-2 years,3,3,0,3,1,2,False,False,0,0,False,1,0,False,False,False,False,False,True,True,False,False,True,False,False,3,10 or more,3 or more,1,21.90322581,0.161290318,0.0,0.161290318,0.096774191,0.136966127,1.075846834,True,True,False,True,False,1,1,0,0,0,0,0
10173,M,BLACK,33-37,8,True,7.0,Standard,High School Diploma,0,Property,Greater than 2 to 3 years,6,1,0,5 or more,0,0,False,False,2,0,False,3 or more,0,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,3 or more,7.355763884,0.07692308,0.051282052,0.0,0.0,,,False,False,False,False,False,0,0,1,0,0,0,0
10174,M,WHITE,23-27,17,False,9.0,Specialized,Less than HS diploma,0,Property,Greater than 2 to 3 years,4,5,0,5 or more,1,5 or more,False,False,2,3,False,3 or more,0,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,3 or more,59.44580507,0.015158942,7.7e-08,1.8111e-05,0.021924058,1.0,0.847447796,False,False,False,False,False,0,0,1,1,1,1,1
10175,M,WHITE,23-27,14,False,5.0,,Less than HS diploma,1,Other,Less than 1 year,7,6 or more,0,2,1,5 or more,False,False,0,2,False,0,0,False,False,False,False,False,True,False,True,False,False,False,False,1,5,0,0,96.75,0.0,0.0,0.0,0.0,1.0,1.887596899,False,True,False,True,False,1,0,0,0,0,0,0
10176,M,BLACK,28-32,4,False,,,High School Diploma,3 or more,Other,1-2 years,8,1,1,0,1,4,True,False,0,1,False,0,0,False,True,False,False,False,True,True,False,False,False,False,False,0,0,0,1,64.560053968,0.027308296,6.1397e-05,,0.016598645,1.0,2.0,False,True,False,True,False,0,0,1,1,1,1,1
10177,M,WHITE,33-37,17,False,7.0,High,High School Diploma,1,Drug,1-2 years,8,3,0,1,5 or more,2,False,False,2,2,False,0,2 or more,False,False,False,False,True,True,False,False,False,False,False,False,0,6,0,0,14.5,0.0,0.0,0.0,0.0,0.310344828,1.0,False,False,False,False,False,0,0,0,0,0,0,0
10178,M,WHITE,23-27,16,True,10.0,Specialized,Less than HS diploma,3 or more,Violent/Non-Sex,More than 3 years,7,4,2,5 or more,0,5 or more,False,False,1,4 or more,True,3 or more,0,True,True,False,True,False,False,False,False,False,False,False,False,0,10 or more,3 or more,1,96.6,0.0,0.0,0.0,0.0,0.82815735,2.26863354,False,True,False,True,False,1,0,0,0,0,0,0
10179,M,WHITE,23-27,4,False,5.0,Standard,Less than HS diploma,1,Violent/Non-Sex,Greater than 2 to 3 years,1,6 or more,1,1,2,2,False,False,0,3,True,0,1,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0,1,,0.115248158,0.003519378,0.000255293,0.032571435,0.0,0.0,False,True,True,False,False,0,0,1,1,1,1,1
10180,M,BLACK,28-32,20,False,6.0,High,Less than HS diploma,1,Property,Less than 1 year,5,3,0,3,0,2,False,False,2,3,False,1,0,True,False,False,False,True,True,False,False,False,False,True,False,2,0,0,1,274.0,0.5,0.5,0.0,0.0,0.0,0.0,False,True,False,True,False,1,0,0,0,0,0,0
10181,M,BLACK,28-32,20,False,9.0,Specialized,High School Diploma,3 or more,Drug,More than 3 years,5,1,1,0,4,2,True,False,1,1,True,0,2 or more,False,False,False,True,False,False,False,False,False,False,False,False,1,4,0,0,124.3157895,0.157894731,0.105263159,0.0,0.0,0.677392041,0.927815411,False,False,False,False,False,0,0,0,0,0,0,0
10182,M,BLACK,43-47,9,True,4.0,Specialized,High School Diploma,3 or more,Violent/Non-Sex,More than 3 years,2,1,1,0,0,0,True,False,0,2,True,0,0,False,True,False,False,False,True,False,True,True,False,False,False,4 or more,0,0,3 or more,44.30434783,0.0,0.0,0.0,0.0,0.946025515,0.716879293,False,True,False,False,True,0,0,0,0,0,0,0
10183,M,WHITE,48 or older,1,False,2.0,Standard,Less than HS diploma,0,Other,Less than 1 year,7,6 or more,0,4,4,0,False,False,2,3,False,3 or more,1,False,False,False,False,False,True,False,False,False,False,False,False,0,6,0,0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,1,0,0,0,0,0,0
10184,M,BLACK,33-37,8,False,4.0,Standard,High School Diploma,3 or more,Other,Less than 1 year,4,3,0,1,5 or more,1,False,True,2,3,False,0,2 or more,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,58.968655727,,,0.0,,1.0,3.0,False,False,False,False,False,1,0,1,1,1,1,1
10185,M,WHITE,48 or older,24,False,3.0,Standard,High School Diploma,1,Drug,Less than 1 year,3,1,0,0,1,2,False,False,0,0,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,3 or more,19.08510638,0.0,0.0,0.0,0.0,0.856187291,1.628762542,False,False,False,False,False,0,0,0,0,0,0,0
10186,M,BLACK,28-32,21,False,5.0,Standard,Less than HS diploma,1,Drug,Less than 1 year,5,2,0,0,4,1,False,True,2,1,False,0,2 or more,False,False,False,False,False,True,False,False,False,False,False,False,0,2,2,1,13.1,0.033333335,0.033333335,0.0,0.0,0.580152672,0.929389313,False,True,False,False,True,0,0,0,0,0,0,0
10187,M,BLACK,23-27,18,True,8.0,Specialized,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,2,1,1,1,1,0,False,True,0,0,False,0,0,False,False,False,False,False,True,True,False,False,False,False,False,0,6,0,0,50.704291882,,2.65e-07,4.907e-06,6.0914e-05,0.273684211,1.0,False,True,True,False,False,0,0,1,1,1,1,1
10188,M,BLACK,23-27,1,False,9.0,Specialized,Less than HS diploma,3 or more,Violent/Non-Sex,1-2 years,7,6 or more,3 or more,5 or more,3,0,True,False,1,3,True,0,2 or more,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,2,17.0625,0.0,0.0,0.0,0.0,0.586080586,2.0,False,True,True,False,False,1,0,0,0,0,0,0
10189,M,BLACK,23-27,7,True,6.0,Specialized,Less than HS diploma,0,Other,More than 3 years,2,6 or more,1,2,1,5 or more,False,False,1,2,True,2,1,False,False,False,False,False,False,True,True,True,False,False,True,0,0,0,0,140.0,0.0,0.0,0.0,0.0,0.992857143,1.0,False,True,True,False,False,0,0,0,0,0,0,0
10190,M,BLACK,23-27,4,False,10.0,Specialized,High School Diploma,3 or more,Violent/Non-Sex,More than 3 years,2,2,1,1,0,0,False,False,0,0,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,0,5,2,3 or more,335.5,0.5,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,1,0,0,0,0,0,0
10191,M,BLACK,23-27,8,True,10.0,Specialized,High School Diploma,1,Property,More than 3 years,2,0,0,1,0,0,False,True,1,0,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,228.5,0.0,0.0,0.0,0.0,0.358862144,0.799234136,False,True,False,True,False,1,0,0,0,0,0,0
10193,M,WHITE,38-42,17,False,6.0,High,High School Diploma,1,Drug,Less than 1 year,8,6 or more,0,3,4,5 or more,False,False,3 or more,0,False,1,2 or more,True,False,False,False,False,True,False,False,False,False,False,False,0,7,0,0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,1,0,0,0,0,0,0
10194,M,WHITE,28-32,7,False,7.0,High,Less than HS diploma,1,Property,More than 3 years,4,2,0,4,1,0,False,False,1,0,False,0,1,False,False,False,False,False,True,True,False,False,True,True,False,4 or more,0,0,1,108.0,0.0,0.0,0.0,0.0,0.936111111,1.352777778,False,True,False,False,True,1,0,0,0,0,0,0
10195,M,WHITE,23-27,13,False,8.0,Standard,High School Diploma,2,Other,Less than 1 year,7,6 or more,0,1,5 or more,5 or more,False,True,0,2,False,1,1,False,False,True,False,False,True,False,False,False,False,True,False,2,10 or more,3 or more,0,10.77777778,0.037037037,0.0,0.074074075,0.0,0.432989691,1.0,False,True,True,False,False,1,0,0,0,0,0,0
10196,M,BLACK,23-27,5,True,10.0,Specialized,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,10 or more,0,3 or more,5 or more,0,0,False,True,3 or more,0,True,2,0,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,0,46.33333333,0.333333343,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0,0,0,0,0,0,0
10197,M,BLACK,28-32,7,False,7.0,High,Less than HS diploma,1,Other,More than 3 years,3,1,1,0,1,1,False,True,1,0,False,0,2 or more,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,293.0,0.5,0.0,0.0,0.5,0.145051195,2.493174061,False,True,False,True,False,1,0,0,0,0,0,0
